internalTaxonId,scientificName,name,language,main
40800,Ochotona hoffmanni,Pischuha Hoffmanna,Russian,false
40800,Ochotona hoffmanni,Hoffmann's Pika,English,true
41209,Nesolagus timminsi,Annamite Striped Rabbit,English,true
87491102,Sylvilagus brasiliensis,Forest Rabbit,English,false
87491102,Sylvilagus brasiliensis,Forest Rabbit,English,false
87491102,Sylvilagus brasiliensis,Tapeti,English,false
87491102,Sylvilagus brasiliensis,Tapetí,English,false
87491102,Sylvilagus brasiliensis,Conejo Tropical,Spanish; Castilian,false
87491102,Sylvilagus brasiliensis,Conejo Tropical,Spanish; Castilian,false
87491102,Sylvilagus brasiliensis,Tapetí,Portuguese,false
87491102,Sylvilagus brasiliensis,Tapeti,English,true
41309,Sylvilagus cognatus,Manzano Mountain Cottontail,English,true
41986,Ochotona argentata,Helan Shan Pika,English,false
41986,Ochotona argentata,Jianlu Shutu,Chinese,false
41986,Ochotona argentata,Silver Pika,English,true
4806,Chrotogale owstoni,Owston's Banded Civet,English,false
4806,Chrotogale owstoni,Owston's Banded Palm Civet,English,false
4806,Chrotogale owstoni,Owston's Palm Civet,English,false
4806,Chrotogale owstoni,Fleckenroller,German,false
4806,Chrotogale owstoni,Owston's Civet,English,true
5760,Cryptoprocta ferox,Fossa,English,false
5760,Cryptoprocta ferox,Cryptoprocte féroce,French,false
5760,Cryptoprocta ferox,Foussa,French,false
5760,Cryptoprocta ferox,Frettkatze,German,false
5760,Cryptoprocta ferox,Gato Fossa de Madagascar,Spanish; Castilian,false
5760,Cryptoprocta ferox,Viro,Undetermined,false
5760,Cryptoprocta ferox,Fosa,Undetermined,true
6082,Cynogale bennettii,Otter-civet,English,false
6082,Cynogale bennettii,Sunda Otter Civet,English,false
6082,Cynogale bennettii,Cibeta Nutria,Spanish; Castilian,false
6082,Cynogale bennettii,Civette-loutre De Sumatra,French,false
6082,Cynogale bennettii,Otter Civet,English,true
6635,Diplogale hosei,Hose's Palm Civet,English,false
6635,Diplogale hosei,Hose's Civet,English,true
8668,Fossa fossana,Fanaloka,English,false
8668,Fossa fossana,Malagasy Civet,English,false
8668,Fossa fossana,Cibeta de Madagascar,Spanish; Castilian,false
8668,Fossa fossana,Civette Fossane,French,false
8668,Fossa fossana,Civette Malgache,French,false
8668,Fossa fossana,Fossane,French,false
8668,Fossa fossana,Spotted Fanaloka,English,true
8833,Galidictis fasciata,Broad-striped Mongoose,English,false
8833,Galidictis fasciata,Malagasy Broad-striped Mongoose,English,false
8833,Galidictis fasciata,Vontsira Fotsy,Malagasy,false
8833,Galidictis fasciata,Broad-striped Vontsira,English,true
8834,Galidictis grandidieri,Giant-striped Mongoose,English,false
8834,Galidictis grandidieri,Grandidier's Mongoose,English,false
8834,Galidictis grandidieri,Grandidier’s Vontsira,English,true
8998,Genetta cristata,Crested Servaline Genet,English,false
8998,Genetta cristata,Genetta crestata,Italian,false
8998,Genetta cristata,Genette servaline à crête,French,false
8998,Genetta cristata,Hauben-Ginsterkatze,German,false
8998,Genetta cristata,Crested Genet,English,true
11933,Liberiictis kuhni,Liberia-Kusimanse,German,false
11933,Liberiictis kuhni,Mangouste du Liberia,French,false
11933,Liberiictis kuhni,Liberian Mongoose,English,true
12592,Macrogalidia musschenbroekii,Brown Palm Civet,English,false
12592,Macrogalidia musschenbroekii,Sulawesi Palm Civet,English,false
12592,Macrogalidia musschenbroekii,Sulawesi Civet,English,true
13110,Melogale everetti,Everett's Ferret Badger,English,false
13110,Melogale everetti,Kinabalu Ferret Badger,English,false
13110,Melogale everetti,Biul Slentek,Malay,false
13110,Melogale everetti,Bornean Ferret Badger,English,true
13923,Mungotictis decemlineata,Malagasy Narrow-striped Mongoose,English,false
13923,Mungotictis decemlineata,Narrow-striped Mongoose,English,false
13923,Mungotictis decemlineata,Bakiaky,Undetermined,false
13923,Mungotictis decemlineata,Boky-boky,Malagasy,false
13923,Mungotictis decemlineata,Teraboky,Undetermined,false
13923,Mungotictis decemlineata,Bokiboky,English,true
14018,Mustela lutreola,Evropeyskaya norka,Russian,false
14018,Mustela lutreola,Vison d'Europe,French,false
14018,Mustela lutreola,Visón Europeo,Spanish; Castilian,false
14018,Mustela lutreola,European Mink,English,true
14020,Mustela nigripes,Putois À Pieds Noirs,French,false
14020,Mustela nigripes,Turón Patinegro Americano,Spanish; Castilian,false
14020,Mustela nigripes,Black-footed Ferret,English,true
14026,Mustela felipei,Comadreja Colombiana,Spanish; Castilian,false
14026,Mustela felipei,Colombian Weasel,English,true
18267,Procyon pygmaeus,Cozumel Island Raccoon,English,false
18267,Procyon pygmaeus,Cozumel Raccoon,English,false
18267,Procyon pygmaeus,Cozumel Raccoon Bear,English,false
18267,Procyon pygmaeus,Pygmy Raccoon,English,true
19852,Salanoia concolor,Brown-tailed Mongoose,English,false
19852,Salanoia concolor,Malagasy Brown-tailed Mongoose,English,false
19852,Salanoia concolor,Salano,Malagasy,false
19852,Salanoia concolor,Brown-tailed Vontsira,English,true
23036,Viverra civettina,Malabar Large-spotted Civet,English,false
23036,Viverra civettina,Malabar Civet,English,true
29680,Vormela peregusna,European Marbled Polecat,English,false
29680,Vormela peregusna,Ereen Khuren,Mongolian,false
29680,Vormela peregusna,Putois Marbré,French,false
29680,Vormela peregusna,Turón Búlgaro,Spanish; Castilian,false
29680,Vormela peregusna,Marbled Polecat,English,true
39547,Eupleres major,Western Falanouc,English,true
40784,Neovison macrodon,Sea Mink,English,true
68336601,Eupleres goudotii,Fanalouc,English,false
68336601,Eupleres goudotii,Euplère de Goudot,French,false
68336601,Eupleres goudotii,Eastern Falanouc,English,true
70205537,Arctonyx collaris,Hog Badger,English,false
70205537,Arctonyx collaris,Schweinsdachs,German,false
70205537,Arctonyx collaris,Greater Hog Badger,English,true
41636,Spilogale putorius,Allegheny Spotted Skunk,English,false
41636,Spilogale putorius,Appalachian Spotted Skunk,English,false
41636,Spilogale putorius,Plains Spotted Skunk,English,false
41636,Spilogale putorius,Spotted Skunk,English,false
41636,Spilogale putorius,Zorillo Manchado,Spanish; Castilian,false
41636,Spilogale putorius,Eastern Spotted Skunk,English,true
41637,Spilogale pygmaea,Zorrillo Pigmeo,Spanish; Castilian,false
41637,Spilogale pygmaea,Pygmy Spotted Skunk,English,true
41690,Arctictis binturong,Bearcat,English,false
41690,Arctictis binturong,Binturong,English,true
41707,Viverra megaspila,Large-spotted Civet,English,true
44165,Poiana leightoni,Leighton's Linsang,English,false
44165,Poiana leightoni,West African Linsang,English,false
44165,Poiana leightoni,Poiane d'Afrique occidentale,French,false
44165,Poiana leightoni,West Afrika Linsang,German,false
44165,Poiana leightoni,West African Oyan,English,true
136223,Genetta bourloni,Bourlon-Genette,German,false
136223,Genetta bourloni,Genette de Bourlon,French,false
136223,Genetta bourloni,Bourlon's Genet,English,true
136456,Cryptoprocta spelea,Giant Fossa,English,false
136456,Cryptoprocta spelea,Giant Fosa,English,true
136686,Bdeogale omnivora,Sokoke Bushy-tailed Mongoose,English,false
136686,Bdeogale omnivora,Mangouste de Sokoke,French,false
136686,Bdeogale omnivora,Sokoke-Buschschwanzmanguste,German,false
136686,Bdeogale omnivora,Sokokeichneumon,German,false
136686,Bdeogale omnivora,Sokoke Dog Mongoose,English,true
12761,Manis crassicaudata,Thick-tailed Pangolin,English,false
12761,Manis crassicaudata,Grand pangolin de l'Inde,French,false
12761,Manis crassicaudata,Pangolin à grosse queue,French,false
12761,Manis crassicaudata,Pangolín Indio,Spanish; Castilian,false
12761,Manis crassicaudata,Indian Pangolin,English,true
12762,Smutsia gigantea,Giant Pangolin,English,false
12762,Smutsia gigantea,Grand pangolin,French,false
12762,Smutsia gigantea,Pangolin géant,French,false
12762,Smutsia gigantea,Pangolín Gigante,Spanish; Castilian,false
12762,Smutsia gigantea,Giant Ground Pangolin,English,true
12763,Manis javanica,Malayan Pangolin,English,false
12763,Manis javanica,Pangolin Javanais,French,false
12763,Manis javanica,Pangolin Malais,French,false
12763,Manis javanica,Pangolín Malayo,Spanish; Castilian,false
12763,Manis javanica,Sunda Pangolin,English,true
12764,Manis pentadactyla,Pangolin à queue courte,French,false
12764,Manis pentadactyla,Pangolín Chino,Spanish; Castilian,false
12764,Manis pentadactyla,Pangolin de Chine,French,false
12764,Manis pentadactyla,Chinese Pangolin,English,true
12765,Smutsia temminckii,Cape Pangolin,English,false
12765,Smutsia temminckii,Ground Pangolin,English,false
12765,Smutsia temminckii,Scaly Anteater,English,false
12765,Smutsia temminckii,South African Pangolin,English,false
12765,Smutsia temminckii,Steppe Pangolin,English,false
12765,Smutsia temminckii,Pangolín del Cabo,Spanish; Castilian,false
12765,Smutsia temminckii,Pangolin de Temminck,French,false
12765,Smutsia temminckii,Pangolin terrestre du Cap,French,false
12765,Smutsia temminckii,Temminck's Ground Pangolin,English,true
12766,Phataginus tetradactyla,black-bellied pangolin,English,false
12766,Phataginus tetradactyla,long-tailed pangolin,English,false
12766,Phataginus tetradactyla,Long-tailed Pangolin,English,false
12766,Phataginus tetradactyla,pangolin à longue queue,French,false
12766,Phataginus tetradactyla,Pangolin à longue queue,French,false
12766,Phataginus tetradactyla,pangolín de cola larga,Spanish; Castilian,false
12766,Phataginus tetradactyla,Pangolín de Cola Larga,Spanish; Castilian,false
12766,Phataginus tetradactyla,pangolin tétradactyle,French,false
12766,Phataginus tetradactyla,Pangolin tétradactyle,French,false
12766,Phataginus tetradactyla,Black-bellied Pangolin,English,true
12767,Phataginus tricuspis,African White-bellied Pangolin,English,false
12767,Phataginus tricuspis,Three-cusped Pangolin,English,false
12767,Phataginus tricuspis,Tree Pangolin,English,false
12767,Phataginus tricuspis,Pangolin à écailles tricuspides,French,false
12767,Phataginus tricuspis,Pangolin commun,French,false
12767,Phataginus tricuspis,Tricuspide,French,false
12767,Phataginus tricuspis,White-bellied Pangolin,English,true
136497,Manis culionensis,Philippine Pangolin,English,true
2057,Arctocephalus galapagoensis,Galapagos Islands Fur Seal,English,false
2057,Arctocephalus galapagoensis,Arctocéphale des Galapagos,French,false
2057,Arctocephalus galapagoensis,Lobo de dos pelos de Galápagos,Spanish; Castilian,false
2057,Arctocephalus galapagoensis,Lobo fino de Galapágos,Spanish; Castilian,false
2057,Arctocephalus galapagoensis,Oso Marino de las Galápagos,Spanish; Castilian,false
2057,Arctocephalus galapagoensis,Galápagos Fur Seal,English,true
3590,Callorhinus ursinus,Nördlicher Seebär,German,false
3590,Callorhinus ursinus,Northern Fur Seal,English,true
6204,Cystophora cristata,Foca de Casco,Spanish; Castilian,false
6204,Cystophora cristata,Phoque à capuchon,French,false
6204,Cystophora cristata,Hooded Seal,English,true
13654,Neomonachus schauinslandi,Foca Fraile de Hawaii,Spanish; Castilian,false
13654,Neomonachus schauinslandi,Hawaiian Monk Seal,English,true
13655,Neomonachus tropicalis,West Indian Monk Seal,English,false
13655,Neomonachus tropicalis,West Indian Seal,English,false
13655,Neomonachus tropicalis,Foca Fraile del Caribe,Spanish; Castilian,false
13655,Neomonachus tropicalis,Caribbean Monk Seal,English,true
14549,Neophoca cinerea,Australian Sealion,English,false
14549,Neophoca cinerea,Australian Sea Lion,English,true
15106,Odobenus rosmarus,Morsa,Spanish; Castilian,false
15106,Odobenus rosmarus,Morse,French,false
15106,Odobenus rosmarus,Walrus,English,true
41668,Zalophus wollebaeki,Galápagos Seelöwe,German,false
41668,Zalophus wollebaeki,Leon Marino de Galápagos,Spanish; Castilian,false
41668,Zalophus wollebaeki,Lobo de un Pelo de Galápagos,Spanish; Castilian,false
41668,Zalophus wollebaeki,Lobo Marino de Galápagos,Spanish; Castilian,false
41668,Zalophus wollebaeki,Galápagos Sea Lion,English,true
41669,Pusa caspica,Caspian Seal,English,true
45462525,Eupholidoptera leucasi,Lefkas Marbled Bush-cricket,English,true
45463212,Eupholidoptera forcipata,Idi Marbled Bush-cricket,English,true
45463223,Eupholidoptera icariensis,Ikaria Marbled Bush-cricket,English,true
45463233,Eupholidoptera jacquelinae,Jacqueline's Marbled Bush-cricket,English,true
45463281,Eupholidoptera spinigera,Spiny Marbled Bush-cricket,English,true
45463331,Eupholidoptera annamariae,Annamaria's Marbled Bush-cricket,English,true
45463340,Eupholidoptera astyla,Naxos Marbled Bush-cricket,English,false
45463340,Eupholidoptera astyla,Mount Ida Marbled Bush-cricket,English,true
45463463,Eupholidoptera feri,Fer's Marbled Bush-cricket,English,true
45463473,Eupholidoptera giuliae,Giulia's Marbled Bush-cricket,English,true
45463493,Eupholidoptera latens,Hidden Marbled Bush-cricket,English,true
45463502,Eupholidoptera mariannae,Marianne's Marbled Bush-cricket,English,true
45466678,Poecilimon pindos,Pindos Bright Bush-cricket,English,true
60344,Anguilla anguilla,European Eel,English,true
45954374,Myosorex bururiensis,Bururi Forest Shrew,English,true
45954378,Myosorex jejei,Kahuzi Swamp Shrew,English,true
45954382,Myosorex gnoskei,Nyika Burrowing Shrew,English,true
45958541,Notomys robustus,Broad-cheeked Hopping-mouse,English,true
45958849,Rattus nikenii,Niken's Rat,English,true
16084526,Italohippus monticola,Gran Sasso Italian Grasshopper,English,true
16084553,Ochrilidia sicula,Sicilian Match Grasshopper,English,true
16084429,Omocestus uvarovi,Uvarov's Grasshopper,English,false
16084429,Omocestus uvarovi,Italian Dune Grasshopper,English,true
16084360,Podisma emiliae,Emilia Mountain Grasshopper,English,true
16084391,Podisma goidanichi,Gran Sasso Mountain Grasshopper,English,true
16084558,Podisma magdalenae,Marche Mountain Grasshopper,English,true
16084392,Podisma ruffoi,Reatini Mountain Grasshopper,English,true
16084424,Podisma silvestrii,Sibillini Mountain Grasshopper,English,true
16084352,Pseudoprumna baldensis,Baldo Mountain Grasshopper,English,true
16084515,Stenobothrus ursulae,Ursula's Grasshopper,English,false
16084515,Stenobothrus ursulae,Ursula's Toothed Grasshopper,English,true
177448,Prosymna ornatissima,Ornate Shovel-snout,English,true
178617,Atheris barbouri,Barbour's Short-headed Viper,English,false
178617,Atheris barbouri,Uzungwe Mountain Bush Viper,English,true
178563,Atheris ceratophora,Usambara-buschviper,German,false
178563,Atheris ceratophora,Usambara Eyelash Viper,English,true
46205559,Coendou speratus,coandu-mirim,Portuguese,false
46205559,Coendou speratus,Dwarf Porcupine,English,true
46251646,Microcebus marohita,Marohita Mouse Lemur,English,true
46256092,Leptobrachium mangyanorum,Mindoro Litter Frog,English,true
2888,Bos javanicus,Tembadau,English,false
2888,Bos javanicus,Banteng,German,false
2888,Bos javanicus,Banteng,English,true
2890,Bos sauveli,Grey Ox,English,false
2890,Bos sauveli,Boeuf gris Cambodgien,French,false
2890,Bos sauveli,Kouprey,German,false
2890,Bos sauveli,Toro Cuprey,Spanish; Castilian,false
2890,Bos sauveli,Kouprey,English,true
2891,Bos gaurus,Indian Bison,English,false
2891,Bos gaurus,Gaur,German,false
2891,Bos gaurus,Minh,Vietnamese,false
2891,Bos gaurus,Pyaung,Burmese,false
2891,Bos gaurus,Seladang,Malay,false
2891,Bos gaurus,Gaur,English,true
3126,Bubalus depressicornis,Anoa,English,false
3126,Bubalus depressicornis,Anoa De Ilanura,Spanish; Castilian,false
3126,Bubalus depressicornis,Anoa Des Plaines,French,false
3126,Bubalus depressicornis,Flachlandanoa,German,false
3126,Bubalus depressicornis,Tieflandanoa,German,false
3126,Bubalus depressicornis,Tiefland-Anoa,German,false
3126,Bubalus depressicornis,Lowland Anoa,English,true
3128,Bubalus quarlesi,Anoa de Montaña,Spanish; Castilian,false
3128,Bubalus quarlesi,Anoa de quarle,French,false
3128,Bubalus quarlesi,Anoa des montagnes,French,false
3128,Bubalus quarlesi,Berganoa,German,false
3128,Bubalus quarlesi,Berg-Anoa,German,false
